s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-1/R-P-S-R-P-SP b 1 1:1906441
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/1PR5/6/1S-R-WWS-R-P-/1P-S-R-P-S- b 1 1:1312769
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/PR5/1S-R-WWS-R-P-/1P-S-R-P-S- b 1 1:921353
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/1S-R-WWS-R-P-/PRP-S-R-P-S- b 1 1:1445897
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/PRS-R-WWS-R-P-/1P-S-R-P-S- b 1 1:1774857
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/SR6/6/P-1R-WWS-R-P-/1P-S-R-P-S- b 1 1:1246977
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/2SR4/6/P-1R-WWS-R-P-/1P-S-R-P-S- b 1 1:1378049
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/SR5/P-1R-WWS-R-P-/1P-S-R-P-S- b 1 1:1246977
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/1SR4/P-1R-WWS-R-P-/1P-S-R-P-S- b 1 1:1246977
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-1R-WWS-R-P-/SRP-S-R-P-S- b 1 1:1774857
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-SRR-WWS-R-P-/1P-S-R-P-S- b 1 1:1312769
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/PR1S-R-P-S- b 1 1:1182725
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/1PRS-R-P-S- b 1 1:787717
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/SP6/6/P-1R-WWS-R-P-/R-1S-R-P-S- b 1 1:1246976
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/2SP4/6/P-1R-WWS-R-P-/R-1S-R-P-S- b 1 1:1378048
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/SP5/P-1R-WWS-R-P-/R-1S-R-P-S- b 1 1:1312256
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/1SP4/P-1R-WWS-R-P-/R-1S-R-P-S- b 1 1:1246976
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-1R-WWS-R-P-/R-SPS-R-P-S- b 1 1:1115403
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-SPR-WWS-R-P-/R-1S-R-P-S- b 1 1:853504
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/1RP5/6/P-S-1WWS-R-P-/R-1S-R-P-S- b 1 1:1312256
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/3RP3/6/P-S-1WWS-R-P-/R-1S-R-P-S- b 1 1:1444355
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/1RP4/P-S-1WWS-R-P-/R-1S-R-P-S- b 1 1:1316105
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/2RP3/P-S-1WWS-R-P-/R-1S-R-P-S- b 1 1:1312256
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-1WWS-R-P-/R-RPS-R-P-S- b 1 1:853504
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-RPWWS-R-P-/R-1S-R-P-S- b 1 1:1312256
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/1RPS-R-P-S- b 1 1:1312256
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/RP1S-R-P-S- b 1 1:1774857
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-SP1R-P-S- b 1 1:1906441
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-1SPR-P-S- b 1 1:1447689
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/1RS5/6/P-S-1WWS-R-P-/R-P-1R-P-S- b 1 1:1312770
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/3RS3/6/P-S-1WWS-R-P-/R-P-1R-P-S- b 1 1:1443842
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/1RS4/P-S-1WWS-R-P-/R-P-1R-P-S- b 1 1:1312770
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/2RS3/P-S-1WWS-R-P-/R-P-1R-P-S- b 1 1:1312770
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-1WWS-R-P-/R-P-RSR-P-S- b 1 1:1312770
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-RSWWS-R-P-/R-P-1R-P-S- b 1 1:1443842
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-1PSR-P-S- b 1 1:1312770
s-p-r-s-p-r-/p-r-s-wwr-s-p-/6/7/6/P-S-R-WWS-R-P-/R-PS1R-P-S- b 1 1:1906441
